f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
f01,f10,f21,f30,f41,f50,f61,f70,f80,0.9665,0.9483,0.4373,1.787,3.1887,0.8505,1.0241,0.4956,0.044,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.2264,0.5767,0.0658,0.004,1.9605,0.9212,1.191,0.5237,0.8055,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.6474,0.6035,0.8735,1.7996,2.2406,0.7196,0.9907,0.3907,2.4603,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.7124,0.0648,0.7904,0.7509,0.8367,0.3378,0.415,0.4983,3.0234,C2
f01,f11,f21,f30,f40,f50,f61,f70,f80,0.6709,0.4309,1.2348,0.7887,0.127,0.8222,0.533,0.2995,0.3165,C2
f01,f10,f20,f30,f40,f51,f61,f71,f80,0.2917,0.5273,0.711,1.2401,2.6453,0.1799,0.4891,0.2146,1.203,C2
f01,f10,f20,f30,f40,f51,f61,f71,f80,1.005,1.3174,1.9989,0.6622,0.8803,0.6586,0.0011,0.5699,1.9151,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.2146,0.918,1.1011,1.793,2.0856,0.1366,0.7389,0.606,0.0891,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.8447,0.0037,1.2528,1.5434,3.78,0.1587,0.1984,1.2346,2.6944,C2
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.0777,1.2654,0.2244,0.7589,1.4533,0.1103,0.393,1.0124,2.6896,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.4507,0.2791,1.1162,0.2149,3.0938,1.1557,0.6258,0.4789,1.0051,C2
f00,f11,f20,f30,f40,f50,f61,f70,f80,1.3614,1.4078,0.0275,1.12,3.8733,0.9408,0.0342,0.7181,0.5532,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,1.6044,0.6306,2.066,1.2357,3.4549,0.7548,0.8173,0.937,0.0747,C2
f01,f10,f20,f30,f41,f51,f61,f71,f80,1.2846,1.2237,0.6241,0.0395,2.1089,0.367,1.1096,0.3454,1.0065,C2
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.274,1.1858,0.7522,1.1552,2.1827,0.0117,1.1359,0.9465,0.857,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,0.9908,0.8167,1.1132,0.1786,0.0439,0.4548,0.5245,0.7984,0.5177,C2
f01,f11,f20,f30,f41,f50,f61,f70,f80,0.4981,1.2074,0.226,0.5585,3.0964,0.4396,0.0708,0.8762,3.0894,C2
f01,f10,f20,f30,f41,f50,f61,f71,f80,0.1017,0.2277,1.0935,1.1074,0.0461,0.2269,0.8952,0.3414,2.5317,C2
f00,f10,f21,f30,f41,f51,f61,f71,f80,1.9398,0.8176,0.9849,1.7624,0.0588,0.455,0.1775,1.3484,2.515,C2
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.0739,0.7638,0.0395,0.3932,3.174,0.1679,1.0731,1.4044,1.4636,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.2033,0.2066,1.162,0.0903,2.4299,0.1335,0.5783,1.1909,0.7655,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.4179,1.416,0.3382,0.8607,3.5059,0.1245,0.7157,0.8794,0.1726,C2
f00,f10,f21,f30,f40,f50,f61,f70,f81,1.2537,1.2688,2.023,1.0625,0.1549,0.4641,0.4989,0.1005,2.7482,C2
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.8832,0.6946,0.2635,0.8295,0.4035,1.0668,0.0811,1.3182,1.3142,C2
f00,f10,f21,f30,f40,f51,f61,f71,f80,0.3909,0.9712,1.2946,0.3045,0.569,0.9776,0.898,1.3786,1.6683,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.7011,1.5127,0.2273,0.6579,4.1778,0.1786,1.178,1.4194,2.5141,C2
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.0618,1.1265,1.5796,0.6048,1.0964,0.3605,0.3971,0.1949,1.3523,C2
f00,f10,f20,f30,f40,f51,f61,f70,f80,0.1515,0.3535,1.0823,1.0542,0.5172,0.8827,0.7223,0.8237,2.9877,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.2492,1.183,1.8615,1.9904,2.3198,0.3712,0.3215,1.2821,1.487,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.3717,0.1548,0.433,0.2225,4.2852,0.0314,0.1914,0.7123,2.5588,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.5677,0.0515,1.6745,1.7434,0.529,0.5627,0.3449,1.1184,3.2014,C2
f01,f11,f20,f31,f41,f51,f61,f71,f80,0.858,0.2323,0.2608,1.3861,3.716,1.1161,1.2134,1.2981,0.7346,C2
f00,f10,f21,f30,f40,f51,f61,f71,f80,0.7088,1.2378,1.3873,1.8845,3.0274,0.671,0.0828,0.9333,1.9746,C2
f01,f10,f20,f30,f40,f51,f61,f71,f80,0.0544,1.3385,1.7203,1.9312,2.6236,0.0106,0.8085,0.6372,1.4656,C2
f00,f11,f21,f30,f40,f50,f61,f70,f80,1.1849,0.5738,1.5349,1.5286,2.2977,0.7464,0.0627,0.707,2.4418,C2
f01,f10,f20,f30,f40,f50,f61,f70,f80,1.9464,1.111,1.9104,0.7632,3.7728,0.9175,0.3412,0.4035,0.3332,C2
f00,f11,f21,f30,f40,f50,f61,f71,f81,1.3794,1.0761,0.6849,0.1978,1.6062,0.7297,0.4561,0.7864,3.1712,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.8724,0.7826,1.6953,1.7516,3.9059,1.1456,1.2494,0.6867,1.6633,C2
f01,f11,f21,f30,f40,f50,f61,f70,f80,1.8235,0.0941,1.8896,1.9913,3.4348,0.1734,1.0119,1.2343,2.3655,C2
f01,f10,f20,f30,f40,f50,f61,f70,f80,0.7642,1.5091,1.538,1.147,2.6462,0.581,0.1189,0.9092,0.7799,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.2514,1.0213,1.9135,1.2156,3.9527,0.6003,0.5272,0.4865,1.3596,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.8456,0.6546,0.3261,0.4257,1.7135,0.1349,0.3259,0.0537,1.7129,C2
f01,f10,f20,f30,f40,f50,f61,f70,f80,1.0663,1.0349,0.2203,1.8829,3.5222,0.8494,0.2125,0.0195,2.9338,C2
f00,f10,f21,f31,f41,f50,f61,f71,f81,1.4557,0.935,2.0571,1.3623,2.4147,0.1959,1.2452,0.213,1.9509,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.131,1.4457,1.4432,0.9602,4.271,0.2433,0.1765,0.6816,1.4719,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.9679,0.2123,0.3183,1.197,2.1197,0.8438,0.4854,0.9399,1.9705,C2
f00,f11,f20,f30,f40,f50,f61,f71,f80,1.6445,0.6578,1.4827,1.4442,1.0138,0.2788,0.1702,0.4146,3.1347,C2
f01,f10,f21,f30,f40,f50,f61,f70,f80,1.9385,0.6107,0.8804,0.4657,2.8817,0.8668,1.1469,1.1196,2.6909,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.6082,0.7577,1.9535,0.3211,0.299,0.4024,0.5138,0.5711,0.1028,C2
f00,f11,f21,f30,f40,f51,f61,f70,f80,1.2128,0.267,1.9614,0.0917,3.6253,0.0834,0.2038,0.5036,1.8158,C2
f00,f10,f21,f30,f41,f50,f61,f71,f80,0.6328,1.2391,0.9319,1.7023,3.2587,1.0487,0.5014,0.9862,0.5501,C2
f00,f11,f21,f31,f40,f50,f61,f71,f80,0.7217,1.4931,0.0975,1.2369,1.5204,0.7978,0.6699,0.1263,1.0229,C2
f00,f10,f20,f31,f40,f50,f61,f71,f80,1.8831,0.577,1.7217,1.3049,2.8203,0.2629,0.8446,0.8025,1.0094,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,0.5021,1.4993,0.1495,0.7264,2.786,0.5245,0.54,1.2656,0.4633,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.3809,0.546,0.0019,0.1514,1.7969,0.5197,0.1724,1.0028,0.223,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.6938,0.8128,1.1574,0.0091,3.7699,0.332,0.0036,1.4348,0.2313,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.4833,1.0688,1.6121,0.2023,4.2876,0.1328,1.1348,0.5948,0.2263,C2
f01,f10,f20,f30,f40,f50,f61,f71,f81,0.2041,1.1224,0.5259,0.9844,3.2302,0.7476,0.4308,0.3725,2.1013,C2
f01,f10,f20,f30,f40,f51,f61,f71,f80,0.7336,1.4566,0.1463,0.1711,2.0952,0.8003,0.6189,0.7234,2.2711,C2
f00,f11,f21,f30,f41,f50,f61,f70,f80,0.074,0.2823,0.8688,0.2583,0.2114,0.5528,1.1221,0.063,2.0613,C2
f00,f10,f20,f31,f40,f50,f61,f70,f80,0.8833,0.7926,0.7421,0.8974,0.7514,1.0431,0.9944,1.267,0.9494,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.0523,0.3099,1.3008,0.3061,0.2718,1.0342,0.9004,0.3482,1.898,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.4668,0.3058,0.6208,1.6919,3.1928,0.8455,0.206,0.8998,3.1337,C2
f00,f10,f21,f30,f41,f50,f61,f70,f81,1.145,1.4046,1.3659,1.5298,2.7979,0.3245,0.9024,0.2735,1.945,C2
f01,f11,f20,f30,f40,f50,f61,f70,f80,0.3722,0.7108,0.4042,0.0874,2.7144,0.9896,0.1582,0.2148,0.3106,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.4988,0.6077,0.0083,1.2373,3.794,1.0812,0.5994,0.8917,2.1506,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.5614,0.5803,2.0069,0.1379,3.2341,0.2645,0.1749,1.1947,0.4067,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,0.5356,1.166,0.5384,1.3827,3.5579,0.6201,0.5754,0.6025,0.9255,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.6402,1.3085,0.5794,1.129,2.4491,1.1212,0.1443,0.1085,3.1154,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,0.662,0.5848,0.2387,1.6836,2.819,0.3083,1.2489,1.4408,1.1405,C2
f00,f10,f20,f30,f41,f51,f61,f71,f81,0.8574,0.0748,0.4144,1.2167,1.6769,0.299,0.2525,1.296,1.2796,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.5422,0.0218,0.7021,0.2064,2.9013,0.3102,0.2704,0.4692,0.4669,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.0927,0.6539,2.0077,1.8876,2.8519,0.6872,0.7376,1.194,3.1549,C2
f00,f11,f21,f30,f40,f50,f61,f70,f80,0.1106,1.0819,1.7415,1.4098,2.5898,0.6702,1.2314,0.3853,2.9786,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.0756,0.0878,0.3166,0.6297,0.8119,0.8069,0.1503,0.8425,1.0967,C2
f00,f11,f20,f30,f41,f50,f61,f70,f80,1.74,0.8803,1.5788,1.1833,0.2597,0.1057,1.1283,0.1316,2.1791,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,0.6169,1.4048,1.5845,1.7559,2.3861,0.5301,0.2174,1.0845,1.3154,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.1452,0.3305,0.0487,0.7002,1.1441,0.5734,0.9843,0.1353,1.0641,C2
f00,f10,f21,f30,f40,f51,f61,f71,f80,0.065,0.756,1.3841,1.8328,1.8218,0.9649,0.9382,1.3066,1.7645,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.1082,1.3344,0.5034,1.2625,3.5162,1.1244,0.6988,0.1122,0.3168,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.8516,1.4757,0.9717,1.5512,0.3873,0.9873,0.7471,0.6699,0.9442,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.4121,0.9773,2.0459,1.6724,3.6025,0.1698,0.4007,1.2812,2.8131,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,1.7312,1.1794,0.357,1.7417,4.1772,0.9928,0.6304,0.7079,0.8747,C2
f00,f11,f21,f30,f40,f51,f61,f71,f80,0.0305,0.5913,1.7327,1.847,0.4184,0.2943,1.1416,1.0437,1.8148,C2
f00,f10,f20,f30,f40,f51,f61,f71,f81,1.2746,1.5072,1.1538,1.1792,1.1886,0.1377,1.1299,0.7409,0.6137,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.9086,1.1606,0.2259,1.5808,1.1044,0.6832,1.1967,0.7258,1.2409,C2
f00,f11,f21,f30,f40,f50,f60,f70,f80,1.7456,1.3044,0.5873,0.2808,0.8419,0.2467,1.1924,1.4154,2.0256,C2
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.3428,0.1515,0.4717,0.3369,0.0082,0.375,0.8267,0.5322,2.4018,C2
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.6498,1.3737,1.3171,0.3312,3.7167,0.9341,0.6399,0.0322,1.4004,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.4546,0.0784,1.6219,0.1235,3.2513,0.999,0.7145,0.37,0.7563,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,0.9431,1.0907,1.6085,1.6301,1.1302,0.725,1.0115,0.3827,2.4045,C2
f01,f10,f21,f30,f40,f51,f61,f71,f80,0.3013,0.3339,0.0689,0.1157,0.2988,0.0854,1.2011,1.1839,2.8827,C2
f00,f11,f21,f30,f41,f50,f61,f70,f80,1.5881,0.2153,0.8221,0.5673,0.4298,1.1182,0.1463,0.8762,0.6213,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.2025,0.2121,1.7571,0.5884,3.6863,0.0053,0.485,0.0674,1.6962,C2
f00,f10,f20,f31,f40,f50,f61,f70,f80,1.6027,0.0703,1.8871,1.0555,3.5166,0.6284,0.7947,0.5762,2.9656,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.0734,1.4353,0.3348,0.9045,3.493,0.5919,0.5899,0.3636,1.3776,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.0276,0.3535,2.035,0.0269,2.6306,0.5072,0.2712,1.4689,2.3755,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.503,0.6306,0.9163,0.2515,3.8761,0.8581,0.9185,1.4738,2.8601,C2
f01,f10,f21,f31,f40,f50,f61,f70,f80,0.5359,1.5438,0.6993,1.6994,2.4059,0.2603,1.2582,0.0569,0.2995,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.5699,0.189,0.5298,1.3178,1.4319,0.4103,1.1868,0.8806,0.6058,C2
f01,f11,f21,f30,f40,f50,f61,f71,f80,1.9627,0.4363,1.029,0.4532,2.0151,0.6836,0.4548,0.6097,0.3406,C2
f01,f10,f21,f30,f41,f50,f61,f70,f80,1.6356,1.4435,0.2194,0.659,1.5764,0.5495,0.1819,0.8589,1.1363,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.1116,1.1683,1.6588,0.8916,2.7287,0.4377,0.4852,0.2192,1.5025,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.2889,0.0441,1.6744,1.2058,2.137,0.7725,0.5876,0.2462,3.06,C2
f01,f11,f21,f30,f40,f51,f61,f70,f80,0.5149,0.5977,0.4818,1.9425,0.2718,0.966,0.1568,0.0539,0.3648,C2
f00,f10,f20,f30,f40,f51,f61,f70,f80,1.6724,0.4807,0.9355,0.3569,1.7826,0.5959,0.4221,0.9065,1.2757,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,1.3077,0.1954,0.0908,1.6909,2.2279,0.536,0.2668,0.5756,1.5176,C2
f01,f11,f21,f30,f40,f50,f61,f71,f80,0.0363,0.1342,2.0528,0.391,0.4967,1.0405,0.9249,0.8636,1.015,C2
f00,f11,f21,f30,f40,f50,f61,f70,f81,0.6474,1.4681,0.466,1.5792,0.74,0.9455,1.0287,0.4491,2.1227,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.1857,1.0849,1.3804,0.1028,0.6922,0.1155,0.2364,0.3521,2.2299,C2
f01,f10,f21,f30,f41,f50,f61,f71,f80,0.849,0.2654,0.7619,1.847,3.167,0.5928,1.1456,1.1894,2.0502,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.0658,0.0025,0.3663,1.1248,0.3908,0.1399,1.0006,0.3669,1.0398,C2
f00,f11,f20,f30,f40,f51,f60,f71,f80,1.6603,1.0356,0.0873,0.1623,0.9731,0.9824,0.9269,0.6874,0.0657,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.4754,1.2301,1.4259,1.121,0.19,0.9132,0.4081,1.3486,0.8895,C2
f00,f11,f20,f30,f41,f50,f61,f70,f80,0.9499,1.2001,1.208,0.8251,3.9252,0.6487,0.2934,1.31,0.5125,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.0208,0.0989,0.2024,1.1,2.3033,0.3839,0.8635,1.2134,0.0394,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.7876,0.553,0.5396,1.3921,1.9926,0.0188,0.1422,0.4754,1.5222,C2
f00,f10,f21,f31,f40,f50,f61,f70,f80,1.4033,0.6857,0.4317,0.2367,1.6004,0.5111,0.8348,0.7324,1.2263,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.1945,0.6938,0.3933,1.0628,2.275,0.1544,0.1388,0.3716,3.2333,C2
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.9618,0.9834,0.7827,0.6638,2.0823,1.0329,0.0773,1.2538,1.5371,C2
f01,f10,f20,f30,f41,f50,f61,f70,f80,1.1175,0.7443,1.4134,1.6126,3.1759,0.5695,1.1977,0.6757,1.0385,C2
f01,f10,f20,f30,f40,f50,f61,f71,f80,0.0369,1.0597,1.182,0.8433,3.5806,0.7456,0.3955,0.5095,0.4915,C2
f00,f11,f21,f30,f40,f50,f61,f71,f81,1.5038,1.4044,0.4954,0.2235,2.7158,0.1188,0.302,0.3125,1.4996,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,0.9598,0.3212,0.7675,0.6902,1.3221,0.6581,0.335,0.6909,1.842,C2
f01,f10,f21,f30,f40,f51,f61,f71,f80,0.3387,0.5808,1.3088,0.6553,3.8092,0.722,0.4937,0.8005,0.1859,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.9809,1.4261,2.0718,1.5653,0.9345,0.7167,0.1313,0.732,2.5162,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.7994,0.9635,0.5109,0.8986,2.7362,0.9577,0.8917,0.4653,2.9535,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.6699,0.7387,1.1066,0.4351,3.5158,0.526,1.1816,0.3851,0.8772,C2
f00,f11,f20,f30,f40,f50,f61,f70,f80,1.6098,0.2009,1.145,1.8669,0.9203,1.1485,0.4571,0.5004,2.4718,C2
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.4521,1.4083,0.2538,0.8685,0.3065,0.2071,0.1507,0.6471,1.0074,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.9641,0.9636,0.5626,0.7939,3.7187,0.9512,0.746,0.2282,1.0122,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.4201,0.8384,1.0353,0.5557,4.1762,1.0692,0.7918,1.0703,3.0879,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.7277,1.5286,0.1952,0.2115,2.801,0.0163,0.3502,0.7828,0.4821,C2
f00,f10,f21,f30,f41,f51,f61,f71,f80,1.4934,0.6375,1.6941,1.6138,1.7023,0.318,0.1644,1.4029,0.6859,C2
f00,f11,f21,f30,f40,f50,f61,f70,f80,1.0085,0.155,1.354,1.5662,3.8935,0.5267,0.2212,0.2633,2.9527,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.4293,0.3019,0.1029,0.5808,4.1329,0.6475,0.8963,1.3734,1.5194,C2
f00,f11,f20,f30,f41,f50,f61,f70,f80,0.9577,0.0295,0.077,0.8594,0.6665,0.0588,0.6984,1.3451,0.5804,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.5998,0.4099,0.5897,0.8803,1.0027,0.0761,0.0769,1.0467,0.1703,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,0.9336,0.3203,0.7523,1.5132,1.4503,0.5413,0.3268,0.6069,2.7935,C2
f00,f11,f20,f31,f40,f50,f61,f70,f80,1.2977,0.4729,1.3316,0.5246,2.5615,0.782,1.1715,0.741,1.2988,C2
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.5753,0.462,1.7936,0.9147,1.6763,1.0446,1.1431,0.5792,3.0189,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.5808,0.7233,1.4262,1.6034,3.4986,0.5869,1.0177,1.0167,0.4819,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.6324,0.1919,1.6972,0.5763,1.081,0.1519,0.6358,0.9055,3.073,C2
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.1388,1.278,1.229,1.8411,4.1608,0.6842,1.2192,1.136,1.5195,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,0.7278,1.5352,1.1148,0.3791,1.8785,0.5645,0.2662,0.365,0.8393,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,0.3046,1.0495,1.7845,0.0241,0.5118,0.9964,0.5069,1.0296,2.0227,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.4832,1.0184,0.1798,1.3307,1.2579,0.6471,1.1178,1.1263,2.0445,C2
f01,f10,f21,f30,f40,f50,f61,f70,f80,0.5466,0.2155,1.4092,1.8574,0.7192,1.0071,0.638,0.6013,2.3653,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.9256,0.6598,0.5353,0.0014,4.1675,0.8615,1.1992,0.4542,2.549,C2
f01,f10,f21,f30,f40,f50,f61,f71,f80,0.9052,0.6041,0.1281,0.0805,2.3506,1.0967,0.0314,0.2995,0.7396,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.033,1.1749,1.1784,1.3505,0.6738,0.6299,1.0622,1.3258,0.782,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.6982,1.2613,0.9906,1.9176,3.2432,0.7142,1.1083,1.1362,0.8829,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.7705,0.5395,1.9301,1.9972,4.3547,0.1996,0.7492,1.3296,2.597,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.1356,1.2224,1.4543,1.9599,0.0563,0.8851,0.4226,0.1766,2.8588,C2
f00,f11,f20,f30,f41,f50,f61,f70,f80,1.0812,0.9532,1.8063,0.3061,1.4164,0.3158,0.3398,0.3533,1.4252,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,1.5158,0.7306,1.8157,0.7985,3.7439,0.7268,0.3222,1.1597,1.0837,C2
f01,f10,f21,f30,f41,f50,f61,f70,f80,0.1202,0.0187,1.5186,0.6497,0.805,1.1285,0.837,0.4988,1.9486,C2
f00,f11,f20,f30,f40,f50,f61,f71,f80,1.6125,0.7327,1.6038,0.5062,1.7966,0.1083,0.597,1.243,1.7048,C2
f01,f10,f21,f30,f40,f51,f61,f70,f80,1.9227,0.1348,0.3005,0.3696,1.0289,0.5911,0.5641,0.2993,2.6813,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.2315,1.1934,1.8282,1.3276,1.6456,1.153,1.0197,1.3302,0.6107,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.6499,0.7094,1.4543,0.0459,3.2836,0.3786,0.4645,0.8834,0.3552,C2
f01,f10,f20,f30,f40,f50,f61,f70,f80,0.6007,0.8783,1.3606,1.8833,3.7279,0.2361,0.1071,0.8976,0.1467,C2
f01,f11,f20,f30,f40,f50,f61,f71,f80,1.6825,0.6534,1.2155,0.6078,2.8304,1.0675,1.2197,1.3813,1.9326,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.0164,1.4152,0.0577,1.8589,3.1969,1.1524,1.0144,0.7676,1.1019,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.3483,0.7333,0.5679,1.4318,2.782,0.3042,0.2173,1.2796,3.0392,C2
f00,f10,f20,f30,f40,f51,f61,f71,f80,0.8713,1.2467,0.3195,1.2883,0.342,0.9599,1.2084,0.6281,0.6709,C2
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.6783,0.2021,0.9121,0.3318,1.6439,0.3128,0.3779,0.247,2.3988,C2
f00,f10,f21,f30,f40,f51,f61,f70,f80,0.7112,0.1958,1.5504,0.7607,2.2475,0.364,0.2512,0.8634,2.0638,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.6969,0.1192,0.402,0.8184,0.6988,0.8586,0.0363,1.1287,3.3148,C2
f00,f10,f20,f30,f41,f51,f61,f70,f80,0.812,1.438,0.0545,0.5267,1.325,0.2285,0.326,0.2772,2.0675,C2
f00,f11,f21,f30,f40,f50,f60,f71,f81,0.9911,0.5639,0.9859,1.9578,2.9537,1.0384,0.4398,0.9761,1.6345,C2
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.3801,0.5517,1.059,1.6117,1.2971,0.7082,0.7593,0.3639,2.8578,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.8831,1.0638,1.1226,0.195,2.1781,0.6142,0.2333,1.3927,1.527,C2
f00,f10,f21,f30,f40,f50,f61,f70,f81,1.306,1.1122,1.8751,0.9261,1.0395,0.6691,1.0966,0.533,0.0472,C2
f00,f10,f20,f30,f40,f50,f61,f70,f80,0.9322,0.1259,0.0192,1.1659,1.3558,0.4629,0.1471,0.6529,2.0324,C2
f01,f10,f20,f30,f41,f50,f61,f70,f80,1.8482,0.8154,1.8878,0.8174,0.983,0.6823,1.0358,0.2933,0.2328,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.9568,1.5128,0.5176,1.7532,2.0526,0.8566,1.1579,0.4174,0.9233,C2
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.1752,1.4256,0.4054,1.5201,3.4688,0.2783,0.9937,0.6398,1.0682,C2
f00,f10,f21,f30,f40,f50,f61,f70,f81,0.7922,0.5667,1.0262,1.5071,2.4633,0.9828,0.2575,0.3648,2.3712,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,0.3035,0.2478,1.3018,1.3899,2.082,0.3198,0.0016,1.4131,2.8352,C2
f00,f10,f20,f30,f41,f50,f61,f70,f80,1.5642,0.007,0.6514,0.2755,3.5486,0.59,0.0775,0.9634,1.6481,C2
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.2652,1.0977,0.6425,1.3987,3.2197,0.248,0.465,0.147,2.4444,C2
f00,f10,f21,f30,f41,f50,f61,f70,f80,0.0098,0.1289,1.3868,1.3212,1.0992,0.1331,1.2183,0.3847,2.1168,C2
f00,f10,f20,f31,f41,f50,f61,f71,f80,1.6943,1.4523,1.8797,1.9058,0.2515,0.266,0.5367,0.0193,1.7129,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,1.6936,1.0656,0.3924,1.024,2.5866,1.0644,0.1638,1.067,2.226,C2
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.3583,0.2611,1.1781,1.6429,0.202,0.7581,1.204,0.6005,1.3411,C2
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.8804,1.2198,0.8062,0.2878,0.7275,0.3538,0.8264,1.3262,2.9223,C2
f01,f10,f20,f30,f40,f50,f61,f71,f80,0.5457,1.0805,0.2317,1.6509,0.4414,0.9105,0.2368,0.6664,0.4061,C2
