f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,class
f01,f10,f21,f31,f41,f50,f61,f71,1.0779,0.4559,0.1528,1.0133,1.963,1.3837,0.9624,1.1267,f160,f170,f180,C3
f01,f10,f20,f30,f40,f50,f61,f71,0.0375,1.0457,0.1383,0.0244,2.145,0.8451,0.3661,0.333,f160,f170,f181,C3
f01,f10,f21,f31,f41,f50,f60,f71,0.5593,0.6613,0.1031,0.7761,2.4006,1.7214,0.8365,4.3874,f161,f171,f181,C3
f00,f10,f20,f31,f40,f51,f60,f71,0.1905,0.0275,0.4498,0.0208,4.1703,0.9895,1.0273,10.5816,f161,f170,f181,C3
f00,f11,f20,f31,f40,f50,f61,f71,0.4592,1.6706,0.766,0.5299,2.8321,0.1425,0.7659,7.122,f161,f171,f180,C3
f00,f10,f21,f31,f41,f50,f60,f71,0.0656,1.9287,1.1795,0.6458,0.7115,1.3107,0.959,2.4056,f161,f171,f181,C3
f01,f10,f21,f31,f41,f50,f61,f71,0.0071,0.0449,1.0223,0.6454,0.4274,0.7256,1.0653,12.1638,f161,f171,f181,C3
f01,f11,f21,f31,f41,f50,f60,f71,0.9,1.5787,0.9226,1.0153,3.7568,0.1276,1.1005,10.9457,f160,f170,f181,C3
f01,f10,f20,f31,f40,f50,f60,f71,0.9176,0.9953,0.508,0.9355,3.6621,1.6882,0.7868,2.344,f161,f170,f181,C3
f01,f10,f20,f30,?,f50,f61,f71,0.4994,0.6878,0.7535,0.208,4.2138,0.509,0.9482,7.6444,f161,f170,f180,C3
f01,f10,f20,f31,f40,f50,f60,f71,0.9876,1.6804,0.6384,0.4902,2.086,1.2084,0.3623,4.976,f161,f170,f181,C3
f01,f10,f21,f31,f41,?,f61,f71,1.0761,1.9314,0.6865,0.6923,0.8384,0.1512,0.5318,4.8147,f161,f170,f181,C3
f01,f10,f20,f30,f40,f50,f60,f71,0.6373,0.3519,0.7789,0.5564,2.8266,0.7949,0.5749,12.0438,f161,f170,f181,C3
f01,f10,f20,f31,f41,f51,f60,f71,0.8586,0.763,0.752,0.2572,2.6203,1.3012,0.7746,11.9976,f160,f171,f181,C3
f01,f10,f21,f30,f41,f50,f61,f71,1.0305,1.176,0.8723,0.4585,?,0.24,0.7478,13.8082,f161,f171,f181,C3
f00,f10,f21,f30,f40,f50,f60,f71,1.0709,1.087,1.0108,0.945,3.6524,1.1239,0.4006,7.0491,f161,f171,f181,C3
f01,f10,f20,f30,f40,f50,f60,f71,0.4422,1.5711,0.4906,0.9423,0.4949,0.5338,0.6853,10.9366,f161,f170,f180,C3
f01,f11,f20,f30,f40,f50,f61,f71,1.0382,1.1538,1.1717,0.0323,1.889,0.5252,0.5356,8.3975,f160,f170,f180,C3
f00,f10,f20,f31,f40,f50,f60,?,0.7374,2.1398,0.1762,0.9923,?,0.7852,0.4171,13.076,f160,f170,f180,C3
f00,f11,f20,f31,f40,f50,f60,f70,0.5929,0.4834,0.3964,0.3819,3.7538,0.9052,0.8222,12.1545,f161,f171,f181,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.8518,0.2456,1.2414,0.5001,3.8831,1.4743,0.354,3.116,f160,f170,f180,C3
f01,f10,f21,f31,f41,f51,f61,f71,0.2963,0.1215,?,0.2246,2.8003,1.2239,0.7046,2.7041,f160,f170,f180,C3
f01,f10,f20,f31,f40,f50,f61,f70,0.1333,1.9048,0.0854,0.917,0.9045,0.3583,0.6048,1.0336,f160,f171,f181,C3
f00,f10,f20,f31,f40,f50,?,f71,0.5534,1.7155,0.9588,0.3789,2.808,?,0.8736,0.809,f161,f171,f180,C3
f00,f10,f20,f30,f40,f50,f61,?,0.8251,1.4614,0.7233,0.5216,3.3465,1.0142,0.9316,8.5401,f161,f171,f181,C3
f01,f11,f21,f31,f40,f50,f61,f71,0.9769,1.2667,0.9765,0.8854,2.6042,1.7511,0.6625,5.9404,f160,f171,f181,C3
f01,f11,f20,f31,f40,f50,f61,f70,0.7699,0.1885,1.0329,0.7095,3.1102,0.0873,0.9446,13.9007,f161,f170,f181,C3
f01,f10,f20,?,f40,f51,?,f71,0.5099,2.0507,0.9736,0.9662,0.0984,0.7412,0.4178,3.9217,f160,f170,f180,C3
f01,f10,f21,f30,f40,f50,f60,f71,0.3203,?,0.167,0.9961,3.441,1.8042,0.3731,4.6414,f160,f170,f180,C3
f01,f10,f21,f31,f40,f51,f60,f71,0.7874,0.8776,0.1479,0.7276,?,1.1654,0.58,11.7178,f160,f170,f180,C3
f00,f11,f20,f30,f41,f51,f61,f71,0.947,1.3183,0.1424,0.3584,3.771,1.6982,0.2833,11.1461,f160,f170,f180,C3
f01,f10,f21,f31,f41,f51,f61,f71,?,0.1286,0.585,0.7158,1.0745,0.1606,0.1317,4.7958,f161,f170,f180,C3
f01,f10,f20,f31,f41,f50,f60,?,0.3568,1.8017,1.1088,0.0462,0.3245,0.5158,0.0725,11.0272,f161,f171,f181,C3
f01,f11,f20,f31,f41,f50,f60,f71,0.5051,1.8711,0.9853,0.0146,2.536,1.5996,0.5349,0.7869,f160,f171,f181,C3
f01,f10,f20,f31,f40,f50,f61,f71,0.3263,0.256,0.3639,0.0815,3.5404,0.6654,0.5136,1.1706,f161,f171,f181,C3
f01,f10,f20,f31,f40,f51,f61,f71,0.0948,1.3142,0.6598,0.942,3.4673,0.4738,0.2413,1.6413,f160,f170,f180,C3
f00,f10,f20,f30,f40,f50,f60,f70,0.8285,?,1.2283,0.1013,3.0629,?,1.0648,12.4682,f161,f171,f180,C3
f00,f10,f21,f31,f41,f50,f61,f71,0.2276,1.8852,?,0.2842,2.1819,1.7496,0.5233,1.7415,f161,f171,f181,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.3402,0.5148,0.2003,1.0126,1.0818,1.3223,0.3735,3.9051,f160,f170,f181,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.7927,1.7149,0.5758,0.517,1.6939,0.5279,0.0986,3.0015,f161,f170,f181,C3
f01,f10,f21,f31,f40,f51,f60,f71,0.9489,1.8576,0.7148,0.1269,3.4125,0.9906,0.7974,10.662,f161,f171,f180,C3
f01,f11,f20,f31,f40,?,f61,f70,0.3743,0.6382,0.4411,0.8329,0.9393,0.5327,0.2459,0.7045,f161,f171,f181,C3
f01,f10,f20,f31,f40,f50,f61,f71,0.1999,0.5327,0.5351,0.0159,3.7519,0.1035,0.0403,3.3654,f160,f170,f181,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.7802,1.8258,0.4322,0.9142,0.6169,0.845,0.2784,5.659,f160,f170,f181,C3
f01,f11,f20,f31,?,f50,f60,f71,0.5945,0.3837,1.0361,0.9581,3.2252,1.1441,0.7093,10.7359,f160,f170,f180,C3
f01,f10,f20,f31,f40,f50,f61,f71,0.3305,1.8461,0.8455,0.5417,2.5027,0.4631,0.6816,9.3509,f160,f170,f180,C3
f01,f10,f21,f30,f40,f50,f60,f71,0.8851,1.8363,0.5238,0.2388,2.2802,0.0279,0.5188,11.9097,f160,f170,f181,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.0521,0.5153,0.1645,0.274,?,1.3462,0.8768,10.7691,f160,f170,f180,C3
f00,f10,f21,f30,f40,f50,f61,?,0.2975,?,0.4761,0.7622,2.2406,1.2372,1.0789,13.0086,f161,f170,f181,C3
f01,f11,f21,f31,f40,f50,f60,f71,0.9179,0.9578,0.7425,0.7372,1.0994,0.2465,0.3929,13.1463,f160,f170,f180,C3
f01,f10,f20,f31,f40,f50,f61,f70,0.043,1.7723,0.9686,0.4129,0.266,0.6582,0.6969,0.6391,f161,f170,f181,C3
f01,f10,f21,f31,f41,f50,f60,f71,0.119,1.1971,1.0603,0.5764,1.1785,1.179,0.0855,8.068,f160,f170,f180,C3
f01,f11,f20,f31,f40,f50,f60,f71,0.9858,1.6886,1.1202,0.7387,?,1.3219,1.1572,9.4548,f160,f170,f180,C3
f00,f10,f20,f30,f41,?,f61,f71,0.5093,2.1288,0.3551,0.92,2.4963,1.0192,0.659,5.9886,f160,f170,f181,C3
f01,f10,f20,f31,f41,f50,f60,f71,0.093,0.4679,1.0396,?,0.7567,1.8309,0.8874,2.2205,f160,f170,f181,C3
f01,f11,f21,f31,f40,f50,f61,f71,0.6725,0.9153,0.1014,0.8664,1.7798,?,0.6004,5.845,f160,f171,f181,C3
f00,f10,f20,f31,f41,f51,f61,f71,0.3931,1.8604,1.1627,0.809,2.3924,0.4789,0.1738,4.3109,f161,f170,f181,C3
f01,f10,f21,f31,f41,f51,f60,?,0.844,2.0433,1.2266,0.5242,0.3666,?,0.3001,3.2123,f160,f170,f180,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.7419,1.2046,0.8348,0.6451,3.5798,0.8132,0.9335,3.08,f161,f171,f181,C3
f01,f11,f20,f30,f41,f50,f60,f71,0.3129,1.2006,0.8217,0.4584,1.2876,0.0752,0.1393,?,f160,f171,f180,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.7389,1.026,0.5204,0.9375,3.1159,0.9065,0.5844,12.6937,f161,f171,f180,C3
f01,f10,f20,f30,f40,f50,f61,f71,0.523,0.5314,0.153,0.684,0.1948,0.987,0.1154,11.9224,f160,f170,f180,C3
f01,f10,f20,f31,f40,f51,f61,f71,0.311,0.5715,0.5712,0.4716,1.0428,1.7569,0.4734,13.3859,f161,f170,f181,C3
f01,?,f20,f30,f40,f50,f60,f71,0.622,1.8228,1.1242,0.6691,3.5839,0.4666,0.8667,12.7283,f161,f170,f180,C3
f01,f10,f20,f31,f40,f50,f60,f71,0.1638,2.0766,1.31,0.4619,2.1906,0.5424,0.9172,1.442,f161,f170,f180,C3
f01,f10,f21,f30,f40,f50,f60,f71,0.8281,1.7587,0.88,0.5741,1.5575,1.2295,0.9635,6.9967,f160,f170,f180,C3
f00,f10,f21,f31,f40,f50,f60,f71,0.236,0.5599,0.0459,0.7622,1.9695,1.2718,0.2687,10.9063,f161,f171,f181,C3
f01,f10,f20,f31,f40,f50,f61,f71,1.0159,1.031,0.8954,0.8552,1.2046,0.6599,0.0141,3.4707,f160,f170,f180,C3
f01,f11,f20,f31,f40,?,f60,?,0.7772,2.0304,0.4203,0.2989,0.034,1.3385,1.1851,10.6346,f161,f170,f180,C3
f01,f10,f20,f31,f40,f50,f60,f71,0.1056,0.9979,0.8618,0.8944,1.3625,0.0599,0.741,4.4909,f160,f170,f180,C3
f01,f10,f20,f31,?,f51,f60,f71,0.9483,0.0522,0.6581,0.1038,0.2874,1.281,0.0883,4.4112,f160,f170,f180,C3
f01,f10,f20,f30,f40,f50,f61,f71,0.1504,1.8355,1.0278,0.5436,3.1753,0.1612,0.2385,4.674,f161,f171,f181,C3
f01,?,f21,f31,f40,f50,f61,f70,0.9844,1.0113,0.1536,0.2732,1.1149,1.6339,0.8051,6.0171,f160,f170,f180,C3
f01,f10,f20,f30,f41,f50,f60,f71,0.8671,0.2314,0.1155,0.418,2.586,1.1794,0.6184,6.5538,f160,f171,f181,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.673,0.9004,0.5843,0.3615,1.6769,0.2119,0.496,4.523,f161,f171,f181,C3
f00,f10,f20,f31,f40,f50,f60,f71,0.633,?,0.1086,0.8356,2.5342,?,0.2821,13.7944,f161,f171,f181,C3
f00,f10,f21,f31,f40,f50,f60,?,0.093,2.068,0.7044,0.5069,1.4414,0.5178,0.7449,?,f160,f170,f180,C3
f01,f10,f20,f30,f40,f50,f60,f71,0.5359,0.5279,0.9516,0.2361,3.2069,0.0201,0.9846,6.0575,f161,f170,f180,C3
f01,f10,f20,f31,f41,f50,f61,f71,0.31,0.0939,0.7595,0.9968,3.4275,0.4211,1.0951,6.0632,f160,f170,f180,C3
f00,f10,f20,f30,f40,f50,f61,f71,0.1235,0.146,0.1936,0.6555,1.0201,1.42,0.7681,9.4156,f161,f171,f181,C3
f00,f10,f21,f31,f40,f50,f60,f71,0.3692,0.0785,0.2392,0.795,2.4615,0.3649,0.478,?,f160,f170,f180,C3
f01,f10,f20,f31,f40,f50,f60,f71,0.9124,0.8449,0.4433,0.8562,2.2135,1.8313,0.064,10.5456,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f60,f70,0.0285,1.4011,0.9297,0.7247,3.7574,1.6941,0.6498,12.5805,f161,f171,f181,C3
f01,f10,f21,f30,f40,f50,f60,f71,0.0001,0.2276,0.8061,0.2828,2.1382,0.8142,0.6801,7.9766,f161,f170,f180,C3
f01,f10,?,f31,f40,f50,f61,f71,0.5769,1.1195,1.1618,0.308,3.6039,0.2021,0.8809,9.2601,f161,f170,f181,C3
f00,f10,f21,f31,f40,f50,f60,f71,0.217,1.0298,0.1363,0.7302,3.0703,1.431,0.8122,12.5555,f161,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.4858,0.6098,0.2758,0.0911,3.9055,1.5783,?,5.441,f161,f171,f181,C3
f00,f10,f20,f31,f40,f51,f60,f71,0.3804,1.5093,1.2665,0.6887,0.5383,0.5986,0.2105,1.3051,f160,f170,f180,C3
f01,f10,f20,f31,f41,f51,f61,f71,1.1077,1.6351,0.5509,0.3774,4.1474,1.1332,0.1272,5.8742,f161,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f71,1.0464,1.4001,0.0138,0.7005,3.8375,0.9228,1.1232,5.4118,f161,f170,f181,C3
f01,?,f21,f31,f40,f51,f61,f70,0.178,?,0.8644,0.674,2.5844,0.7675,1.0304,7.0821,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.0033,0.3404,0.7549,1.0005,3.0603,0.4212,1.1868,7.4295,f161,f170,f180,C3
f01,f10,f20,f30,f40,f51,f60,f70,0.7351,0.9219,0.0978,0.14,2.6047,1.2938,0.3696,12.8397,f160,f170,f180,C3
f00,f11,f20,f31,f40,f50,f61,f71,0.2795,0.3186,0.891,0.8515,1.5992,1.669,0.0742,4.3485,f161,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.2152,0.365,0.3771,0.1011,3.8835,0.7551,1.1131,10.8308,f160,f170,f181,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.5498,1.6143,0.9941,0.0098,3.9187,0.7592,0.7546,1.285,f160,f170,f180,C3
f00,f10,f20,f30,f40,f50,f61,f71,0.2519,2.0003,0.965,0.6405,2.8711,1.1018,1.1706,9.6376,f160,f170,f180,C3
f01,f11,f20,f31,f40,f50,f61,f71,0.3465,1.2334,0.5929,0.1802,2.7296,0.4845,0.4076,3.0946,f160,f170,f180,C3
f01,f11,f20,f30,f40,f50,f60,f71,1.058,0.5736,1.0436,0.6105,4.1455,0.7079,0.0633,1.3774,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.5367,1.8337,0.3633,0.0117,2.2251,1.5059,0.4541,?,f161,f170,f180,C3
f01,f11,f21,f31,f40,f50,f60,f71,0.2008,1.4656,1.1976,0.4745,3.4506,0.9037,0.2232,10.85,f161,f171,f181,C3
f01,f10,?,f31,f40,f50,f60,f71,0.007,1.5377,0.6534,0.1461,1.8226,0.7142,0.2492,12.7397,f160,f170,f181,C3
f01,f10,f20,f31,f40,f51,f60,f71,0.5494,2.1449,0.9351,0.2313,2.7434,0.9383,?,2.787,f161,f171,f181,C3
f01,f10,f21,f30,f40,f50,f60,f71,0.0631,2.0642,1.2043,0.1113,1.2751,0.4816,0.0218,0.0968,f161,f171,f181,C3
f01,f10,f20,f30,f41,f50,f60,f70,0.0201,1.7548,0.2451,0.8216,0.1261,0.3486,1.0512,10.1033,f160,f170,f180,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.9206,0.2571,1.2615,0.488,0.9589,0.8922,0.3877,13.7208,f160,f170,f180,C3
f01,f11,f20,f31,f40,f51,f60,f71,0.3532,0.1593,0.7057,0.564,0.6617,1.3955,0.0909,?,f161,f171,f181,C3
f00,f10,f20,f30,f40,f50,f60,f71,0.1412,1.1106,1.3047,0.609,?,0.9867,?,12.0982,f161,f171,f180,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.2405,1.2923,0.2141,0.9809,3.4299,0.2035,1.1507,11.3663,f160,f170,f181,C3
f00,f10,f20,f30,f40,f51,f61,f71,0.104,1.3108,1.0946,0.5476,0.4211,0.0876,0.7951,4.1318,f161,f170,f181,C3
f01,f10,f21,f30,f40,f50,f61,f71,0.5141,0.4646,0.9293,0.0339,0.6253,1.3284,0.8377,0.1471,f160,f170,f180,C3
f01,f11,f20,f31,f40,f50,f60,f71,0.7149,0.8391,0.9094,0.3904,2.7507,1.5333,0.7661,11.89,f161,f170,f180,C3
f01,f10,f20,f30,f41,f50,f61,f71,1.0709,1.6419,0.5131,0.8811,4.0713,0.0274,0.7179,8.5941,f161,f170,f181,C3
f01,f11,f20,f31,f41,f51,f61,f71,0.5858,1.9146,0.2773,0.2954,2.0403,0.4788,0.8095,9.1309,f161,f170,f180,C3
f01,f10,f20,f31,f40,f50,?,f70,0.0093,0.4552,0.1413,0.1184,0.667,0.1268,0.8382,?,f160,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.303,0.6707,1.1234,0.8138,3.866,1.7787,0.1258,13.8959,f160,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f70,0.7785,0.5771,0.7099,0.3621,0.4863,?,0.331,0.4487,f160,f171,f181,C3
f00,?,f20,f31,f40,f50,f61,f70,0.6163,0.3785,0.618,0.9148,3.4287,1.6999,0.8887,7.3042,f161,f170,f180,C3
f01,f10,f21,f31,f40,f50,f61,f71,?,1.8695,0.9372,0.5563,1.9086,1.3296,0.9579,1.8056,f160,f170,f181,C3
?,f10,f21,f31,f40,f50,f60,f70,0.1202,1.1085,0.1099,0.4893,3.6013,0.5388,0.9388,5.2633,f160,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,f70,0.8396,0.8263,0.1715,0.3593,3.6049,1.6175,1.0163,12.7538,f160,f171,f181,C3
f00,f10,f21,f31,f40,f51,f61,f71,0.6075,0.5603,1.0086,0.6991,2.9664,1.4911,0.6885,5.7693,f160,f170,f180,C3
f01,f10,?,f31,f40,f51,f61,f71,0.7325,0.1939,0.3195,0.6699,1.9943,1.6613,0.8037,12.7611,f161,f171,f181,C3
f01,f10,f20,f31,f40,f50,f61,f71,0.7742,0.8256,0.1927,0.815,1.719,1.3234,0.0633,4.7991,f160,f170,f180,C3
f01,f11,f20,?,?,f50,f60,f71,0.8321,1.1646,0.0221,0.9448,0.3873,0.868,0.3821,11.4367,f160,f171,f181,C3
f01,f10,f20,f31,f40,?,f61,f71,0.7899,0.2325,0.3392,0.3947,1.3782,1.2596,0.9386,12.2989,f160,f170,f180,C3
f00,f10,f21,f31,f41,f50,f61,f71,0.115,1.7224,1.0568,0.1297,3.1243,1.1971,0.4344,1.6306,f161,f170,f181,C3
?,f11,f21,f30,f40,f51,f60,f71,0.2723,1.3127,1.0892,0.0327,3.8704,0.5994,0.9036,9.7295,f160,f170,f180,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.6044,1.9999,0.7949,0.2787,3.3091,0.5075,0.3379,6.1878,f161,f171,f181,C3
f00,f10,f20,f31,f41,f50,f61,f71,0.93,2.1478,0.1467,0.1654,1.4026,1.5408,1.0162,12.1605,f161,f170,f180,C3
f01,f11,f20,f30,f40,f50,f61,f71,0.6855,?,0.9116,0.0233,0.3673,1.0659,0.6015,0.9958,f160,f170,f181,C3
f01,f10,?,f31,f40,f50,f61,f71,0.5015,1.7972,0.8746,0.6848,2.2202,0.267,0.3017,8.3774,f160,f170,f180,C3
f01,f10,f20,?,f40,f51,f60,f71,0.5061,0.295,0.3447,0.4778,1.6065,0.9838,1.0649,3.2104,f161,f170,f181,C3
f00,f10,f20,f31,f40,f50,f60,f71,0.533,0.4157,1.0826,0.8256,0.6066,0.0895,0.8166,0.5896,f161,f171,f180,C3
f00,f10,f20,f31,f40,f50,f61,f71,0.2584,0.8964,0.8738,0.7562,1.4426,0.9367,0.7583,12.5987,f161,f170,f180,C3
f01,f11,f20,f31,f40,f50,f61,f71,0.5915,1.2499,1.002,0.7779,2.8074,0.8068,1.1175,9.8687,f161,f171,f181,C3
f01,?,f21,f31,f40,f50,f61,f71,1.0498,1.5342,0.3977,0.0837,2.2984,0.7614,0.4924,10.6749,f161,f170,f180,C3
f01,f10,f20,f31,f40,f51,f61,f70,0.2032,0.8788,0.8402,0.9555,1.9077,1.5825,1.0662,11.9138,f160,f170,f180,C3
f01,f10,f21,f30,f41,f50,f61,f71,0.4327,1.677,0.0493,0.2432,3.6064,0.01,1.1174,1.507,f161,f170,f180,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.5617,0.024,0.7758,0.2598,0.3934,0.684,0.9577,12.056,f160,f170,f181,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.5729,0.8646,0.7246,0.4126,3.0243,1.2458,0.3121,10.1873,f161,f171,f180,C3
f00,f10,f21,f31,f40,f51,f61,f71,0.9806,0.6292,0.0685,0.4989,3.0486,1.1097,0.0755,7.959,f160,f170,f180,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.8156,0.4334,0.5855,0.6427,0.8337,0.8763,0.8759,8.1654,f160,f170,f181,C3
?,f11,f20,f31,f40,f50,f60,f71,0.907,1.7401,0.0366,0.2184,3.062,1.6394,1.0993,10.4832,f161,f170,f180,C3
f01,f10,f21,f31,f40,f51,f61,f70,0.543,1.063,0.0709,0.5813,3.5448,0.4653,0.5476,10.6115,f161,f170,f181,C3
f01,f10,f21,f30,f40,f51,f61,f71,0.4222,2.1447,0.6437,0.0523,3.9135,0.9201,0.7283,1.6966,f160,f170,f181,C3
f00,f11,f20,f31,f41,f50,f61,f71,0.4373,0.951,0.5146,0.4803,3.3257,1.5813,1.0055,13.7792,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.4613,0.5286,0.567,0.5469,2.9993,0.863,0.4255,?,f160,f170,f180,C3
f01,f11,f20,f30,f40,f50,f60,f71,0.6625,1.0603,0.3396,1.0014,1.9145,0.9877,0.3924,4.5096,f160,f171,f181,C3
f00,f10,f20,f30,f40,f50,f61,f71,0.1262,0.3238,1.0042,0.1459,3.5976,1.6425,0.1203,9.7336,f160,f170,f180,C3
f01,f10,f21,f31,f40,f51,f60,f71,0.7341,1.1165,1.0778,0.2122,?,0.7158,0.2019,3.293,f161,f171,f180,C3
?,f10,f21,f31,f40,?,f61,f71,0.5973,0.2424,1.0974,0.133,3.1813,0.2647,0.5753,12.6071,f161,f170,f181,C3
f01,f10,f20,f31,f40,f50,f61,f70,0.0293,0.4975,0.0769,0.5362,0.0754,1.1357,1.1263,13.76,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.7649,1.3014,0.6912,0.4602,2.3173,0.4931,1.158,10.1824,f161,f170,f180,C3
f01,f10,f21,f31,f40,f50,f61,f71,0.1387,1.5352,1.1285,0.5142,0.688,0.9231,0.1713,12.8338,f161,f170,f181,C3
f01,f10,f21,f31,f41,f50,f61,?,0.2382,1.0421,?,0.0346,2.2679,1.8019,0.3293,10.3187,f161,f171,f180,C3
f01,f10,f21,f31,f41,f50,f61,f71,0.4017,1.6562,1.127,0.1462,1.2114,1.7461,0.9912,9.9316,f160,f170,f180,C3
f01,f10,f20,f31,f41,f50,f61,f71,0.2034,0.2773,1.0515,0.4187,4.284,?,1.1615,4.7902,f161,f171,f180,C3
f01,f10,f20,f31,f40,f51,f61,f71,0.3068,0.8384,0.4968,0.1573,2.6336,0.7335,0.9873,0.5158,f161,f171,f180,C3
f01,f11,f20,f31,f41,f50,f61,f71,0.6531,1.4824,0.9849,0.5525,2.2529,0.9227,0.2801,10.3281,f160,f170,f180,C3
f00,f10,f21,f31,f40,f50,f61,f71,0.4117,0.6189,0.1103,0.7223,3.5162,1.4103,0.2243,12.0998,f161,f170,f181,C3
f00,f11,f20,f31,f40,f50,f60,f71,0.6075,0.0868,0.6698,0.2013,0.154,0.5026,0.1906,9.6938,f161,f170,f181,C3
f01,f10,f21,f31,?,f50,f60,f71,0.0242,0.1042,0.5181,0.1223,3.8118,1.6236,0.6332,7.4269,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f61,f71,1.0299,2.0612,0.7917,0.2025,3.4085,0.0711,0.4361,7.7593,f160,f170,f181,C3
?,f10,f20,f30,f41,f50,f60,f71,0.5526,1.5582,0.6606,0.5971,2.6047,0.5159,0.7747,3.4991,f161,f170,f180,C3
f00,f11,f21,f30,f40,f50,?,f71,0.5372,0.4114,0.6685,0.6891,3.6912,0.1449,0.2503,5.2669,f161,f171,f181,C3
f01,?,f21,f30,f40,f50,f61,f71,0.0478,0.531,0.2169,0.102,0.794,0.1899,0.7553,8.6066,f161,f171,f181,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.6358,1.189,1.2082,0.6002,0.9594,0.0015,0.6243,12.1649,f161,f171,f181,C3
f01,f11,f20,f31,f41,f50,f61,f71,0.6773,1.5816,0.4154,0.4946,3.4584,0.8455,0.7712,?,f161,f171,f181,C3
f01,f11,f20,f30,f40,f51,f60,f71,0.7276,0.1637,1.1245,0.9175,2.3493,1.5724,0.929,10.2596,f160,f170,f180,C3
f01,f11,f20,f31,f40,f50,f61,f71,0.2805,1.1409,0.7857,0.3297,2.3806,1.5948,0.078,10.6008,f161,f170,f180,C3
f00,f10,f20,f31,f40,f50,f61,?,0.861,0.5868,0.4773,0.823,2.6668,0.6669,0.0205,3.1843,f161,f171,f181,C3
f01,f10,f21,f31,f40,?,f61,f71,1.0992,2.1627,1.0587,0.448,4.2773,1.2602,0.8209,11.714,f161,f170,f181,C3
f01,f10,?,f30,?,f51,f61,f71,0.2842,1.1736,1.2652,0.5581,4.2024,1.5923,0.0927,0.7869,f161,f171,f180,C3
f01,f10,?,f31,f41,f50,f61,f71,0.1081,0.0146,0.5093,0.5958,1.7573,0.6053,0.4089,3.2816,f160,f170,f180,C3
f00,f10,f21,f31,f41,f51,f60,f71,0.6691,0.0931,0.1505,0.4666,3.4337,0.5468,0.3267,7.5329,f160,f170,f181,C3
f01,f10,f20,f30,f40,f50,f61,f71,0.5153,1.5741,0.8734,0.771,1.736,0.1591,0.0219,10.0556,f160,f170,f181,C3
f01,f11,f21,f31,f41,f50,f61,f70,0.8087,0.6805,0.7244,0.9314,3.3708,0.5083,0.6715,10.7972,f161,f170,f180,C3
f01,f10,f21,f31,f41,f50,f61,f71,0.8106,1.7863,0.105,0.1213,3.3745,0.4114,0.7719,4.255,f161,f171,f181,C3
f01,f10,f20,f31,f41,f50,f60,f71,?,1.3734,0.1195,0.3982,3.8639,1.6847,0.49,1.0595,f161,f170,f180,C3
f01,f10,f20,f30,f40,f51,f61,f71,1.0701,1.1028,1.0743,0.2959,3.6516,0.8391,0.8407,0.7263,f160,f170,f181,C3
f01,f10,f20,f30,f40,f50,f60,f70,0.9149,1.2095,0.8357,1.0036,2.0263,0.4585,1.1008,7.6675,f160,f170,f180,C3
f01,f10,f20,f31,f41,f51,f60,f71,0.5858,1.7444,1.0848,0.1186,2.2571,0.5106,0.549,6.0098,f160,f171,f180,C3
f01,f10,f20,f31,f41,f51,f60,f70,0.1117,0.1203,0.6178,0.6395,2.3441,0.3942,0.849,13.932,f160,f170,f181,C3
f00,f10,f20,f31,f40,f51,f61,f71,0.1529,0.5818,1.0659,0.1995,2.8708,1.5037,0.5793,6.6611,f161,f171,f181,C3
f00,f10,f21,f31,f40,f50,f60,f70,0.1016,?,0.6247,0.3008,3.488,1.7412,0.7281,1.8684,f161,f170,f181,C3
f01,f10,f21,f31,f40,f50,f60,f71,0.2096,0.3813,0.5165,0.814,0.9793,0.0993,0.2821,21.185,f160,f170,f181,C4
